Circuit: * C:\Users\Sameer\Desktop\DFTBA\Projects\Inductive PnD\Simulations\Draft3.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 3.35908e-005 to 3.35968e-005
Heightened Def Con from 3.35993e-005 to 3.36053e-005
Heightened Def Con from 3.36076e-005 to 3.36136e-005
Heightened Def Con from 3.36182e-005 to 3.36262e-005
Heightened Def Con from 3.36289e-005 to 3.36379e-005
Heightened Def Con from 3.36409e-005 to 3.36489e-005
Heightened Def Con from 3.36521e-005 to 3.36591e-005
Heightened Def Con from 3.36615e-005 to 3.36651e-005
Heightened Def Con from 3.36697e-005 to 3.36708e-005
Heightened Def Con from 3.3671e-005 to 3.36745e-005
Heightened Def Con from 3.36802e-005 to 3.36872e-005
Heightened Def Con from 3.3689e-005 to 3.36901e-005
Heightened Def Con from 3.36902e-005 to 3.36973e-005
Heightened Def Con from 3.36988e-005 to 3.37069e-005
Heightened Def Con from 3.37079e-005 to 3.37151e-005
Heightened Def Con from 3.37157e-005 to 3.37217e-005
Heightened Def Con from 3.37247e-005 to 3.37307e-005
Heightened Def Con from 3.3734e-005 to 3.374e-005
Heightened Def Con from 3.37449e-005 to 3.37509e-005
Heightened Def Con from 3.37568e-005 to 3.37669e-005
Heightened Def Con from 3.37679e-005 to 3.37759e-005
Heightened Def Con from 3.37774e-005 to 3.37864e-005
Heightened Def Con from 3.37878e-005 to 3.3789e-005
Heightened Def Con from 3.3789e-005 to 3.37925e-005
Heightened Def Con from 3.37988e-005 to 3.38023e-005
Heightened Def Con from 3.38069e-005 to 3.38104e-005
Heightened Def Con from 3.38145e-005 to 3.3818e-005
Heightened Def Con from 3.38219e-005 to 3.38301e-005
Heightened Def Con from 3.38307e-005 to 3.38358e-005
Heightened Def Con from 3.38371e-005 to 3.38431e-005
Heightened Def Con from 3.38457e-005 to 3.38471e-005
Heightened Def Con from 3.38472e-005 to 3.38532e-005
Heightened Def Con from 3.38574e-005 to 3.38664e-005
Heightened Def Con from 3.38675e-005 to 3.38766e-005
Heightened Def Con from 3.38781e-005 to 3.38864e-005
Heightened Def Con from 3.38876e-005 to 3.38957e-005
Heightened Def Con from 3.38964e-005 to 3.39045e-005
Heightened Def Con from 3.39057e-005 to 3.39139e-005
Heightened Def Con from 3.3915e-005 to 3.39233e-005
Heightened Def Con from 3.39246e-005 to 3.39258e-005
Heightened Def Con from 3.3926e-005 to 3.39274e-005
Heightened Def Con from 3.39276e-005 to 3.39356e-005
Heightened Def Con from 3.39398e-005 to 3.39458e-005
Heightened Def Con from 3.39489e-005 to 3.39524e-005
Heightened Def Con from 3.39568e-005 to 3.39603e-005
Heightened Def Con from 3.39649e-005 to 3.39684e-005
Heightened Def Con from 3.39718e-005 to 3.39789e-005
Heightened Def Con from 3.39802e-005 to 3.39862e-005
Heightened Def Con from 3.39883e-005 to 3.39964e-005
Heightened Def Con from 3.39973e-005 to 3.40054e-005
Heightened Def Con from 3.40068e-005 to 3.40139e-005
Heightened Def Con from 3.40145e-005 to 3.40155e-005
Heightened Def Con from 3.40155e-005 to 3.4019e-005
Heightened Def Con from 3.40531e-005 to 3.40566e-005
Heightened Def Con from 3.40619e-005 to 3.40621e-005
Heightened Def Con from 3.40621e-005 to 3.40681e-005
Heightened Def Con from 3.40694e-005 to 3.40754e-005
Heightened Def Con from 3.40771e-005 to 3.40781e-005
Heightened Def Con from 3.40781e-005 to 3.40784e-005
Heightened Def Con from 3.40784e-005 to 3.40844e-005
Heightened Def Con from 3.40851e-005 to 3.40861e-005
Heightened Def Con from 3.40861e-005 to 3.40941e-005
Heightened Def Con from 3.4129e-005 to 3.4135e-005
Heightened Def Con from 3.41385e-005 to 3.41455e-005
Heightened Def Con from 3.41471e-005 to 3.41531e-005
Heightened Def Con from 3.41859e-005 to 3.4187e-005
Heightened Def Con from 3.41872e-005 to 3.41886e-005
Heightened Def Con from 3.41887e-005 to 3.41967e-005
Heightened Def Con from 3.41991e-005 to 3.41998e-005
Heightened Def Con from 3.41999e-005 to 3.4205e-005
Heightened Def Con from 3.42062e-005 to 3.42122e-005
Heightened Def Con from 3.42138e-005 to 3.42208e-005
Heightened Def Con from 3.42261e-005 to 3.42321e-005
Heightened Def Con from 3.42414e-005 to 3.42474e-005
Heightened Def Con from 3.42534e-005 to 3.42594e-005
Heightened Def Con from 3.42633e-005 to 3.42703e-005
Heightened Def Con from 3.42732e-005 to 3.42832e-005
Heightened Def Con from 3.42836e-005 to 3.4284e-005
Heightened Def Con from 3.42841e-005 to 3.42901e-005
Heightened Def Con from 3.42948e-005 to 3.43048e-005
Heightened Def Con from 3.43068e-005 to 3.43128e-005
Heightened Def Con from 3.43171e-005 to 3.43251e-005
Heightened Def Con from 3.43258e-005 to 3.43329e-005
Heightened Def Con from 3.43341e-005 to 3.43355e-005
Heightened Def Con from 3.43357e-005 to 3.43367e-005
Heightened Def Con from 3.43367e-005 to 3.43369e-005
Heightened Def Con from 3.43369e-005 to 3.43429e-005
Heightened Def Con from 3.4348e-005 to 3.43515e-005
Heightened Def Con from 3.43539e-005 to 3.4362e-005
Heightened Def Con from 3.43634e-005 to 3.43715e-005
Heightened Def Con from 3.43728e-005 to 3.43731e-005
Heightened Def Con from 3.43733e-005 to 3.43803e-005
Heightened Def Con from 3.43821e-005 to 3.43911e-005
Heightened Def Con from 3.43927e-005 to 3.44009e-005
Heightened Def Con from 3.4402e-005 to 3.44034e-005
Heightened Def Con from 3.44035e-005 to 3.44125e-005
Heightened Def Con from 3.44141e-005 to 3.44176e-005
Heightened Def Con from 3.44234e-005 to 3.44269e-005
Heightened Def Con from 3.44317e-005 to 3.44331e-005
Heightened Def Con from 3.44332e-005 to 3.44367e-005
Heightened Def Con from 3.44425e-005 to 3.44495e-005
Heightened Def Con from 3.4451e-005 to 3.44582e-005
Heightened Def Con from 3.44588e-005 to 3.44648e-005
Heightened Def Con from 3.44669e-005 to 3.44729e-005
Heightened Def Con from 3.44749e-005 to 3.44809e-005
Heightened Def Con from 3.44854e-005 to 3.44914e-005
Heightened Def Con from 3.4496e-005 to 3.4497e-005
Heightened Def Con from 3.4497e-005 to 3.4499e-005
Heightened Def Con from 3.4499e-005 to 3.4505e-005
Heightened Def Con from 3.45119e-005 to 3.45179e-005
Heightened Def Con from 3.45218e-005 to 3.45288e-005
Heightened Def Con from 3.45302e-005 to 3.45362e-005
Heightened Def Con from 3.45397e-005 to 3.45467e-005
Heightened Def Con from 3.45497e-005 to 3.45557e-005
Heightened Def Con from 3.45584e-005 to 3.45619e-005
Heightened Def Con from 3.4566e-005 to 3.45671e-005
Heightened Def Con from 3.45673e-005 to 3.45708e-005
Heightened Def Con from 3.45768e-005 to 3.45838e-005
Heightened Def Con from 3.45854e-005 to 3.45865e-005
Heightened Def Con from 3.45866e-005 to 3.45871e-005
Heightened Def Con from 3.45872e-005 to 3.45907e-005
Heightened Def Con from 3.45946e-005 to 3.45959e-005
Heightened Def Con from 3.45961e-005 to 3.45971e-005
Heightened Def Con from 3.45971e-005 to 3.46041e-005
Heightened Def Con from 3.46074e-005 to 3.46154e-005
Heightened Def Con from 3.4616e-005 to 3.46231e-005
Heightened Def Con from 3.46246e-005 to 3.46306e-005
Heightened Def Con from 3.46333e-005 to 3.46393e-005
Heightened Def Con from 3.46422e-005 to 3.46482e-005
Heightened Def Con from 3.4653e-005 to 3.4659e-005
Heightened Def Con from 3.46646e-005 to 3.46746e-005
Heightened Def Con from 3.46763e-005 to 3.46853e-005
Heightened Def Con from 3.4687e-005 to 3.4694e-005
Heightened Def Con from 3.46959e-005 to 3.4704e-005
Heightened Def Con from 3.47054e-005 to 3.47059e-005
Heightened Def Con from 3.4706e-005 to 3.4707e-005
Heightened Def Con from 3.47071e-005 to 3.47162e-005
Heightened Def Con from 3.47171e-005 to 3.47231e-005
Heightened Def Con from 3.47263e-005 to 3.47268e-005
Heightened Def Con from 3.47269e-005 to 3.47274e-005
Heightened Def Con from 3.47275e-005 to 3.47337e-005
Heightened Def Con from 3.4735e-005 to 3.47431e-005
Heightened Def Con from 3.47445e-005 to 3.47456e-005
Heightened Def Con from 3.47457e-005 to 3.47547e-005
Heightened Def Con from 3.47563e-005 to 3.47623e-005
Heightened Def Con from 3.47656e-005 to 3.47717e-005
Heightened Def Con from 3.47723e-005 to 3.47783e-005
Heightened Def Con from 3.47808e-005 to 3.47819e-005
Heightened Def Con from 3.4782e-005 to 3.4788e-005
Heightened Def Con from 3.47923e-005 to 3.47934e-005
Heightened Def Con from 3.47938e-005 to 3.47998e-005
Heightened Def Con from 3.48036e-005 to 3.4805e-005
Heightened Def Con from 3.48053e-005 to 3.48133e-005
Heightened Def Con from 3.48161e-005 to 3.48241e-005
Heightened Def Con from 3.48268e-005 to 3.48349e-005
Heightened Def Con from 3.48363e-005 to 3.48398e-005
Heightened Def Con from 3.48436e-005 to 3.48447e-005
Heightened Def Con from 3.48449e-005 to 3.48541e-005
Heightened Def Con from 3.48547e-005 to 3.48629e-005
Heightened Def Con from 3.4864e-005 to 3.48651e-005
Heightened Def Con from 3.48652e-005 to 3.48722e-005
Heightened Def Con from 3.48749e-005 to 3.48752e-005
Heightened Def Con from 3.48754e-005 to 3.48834e-005
Heightened Def Con from 3.48844e-005 to 3.48915e-005
Heightened Def Con from 3.48924e-005 to 3.48984e-005
Heightened Def Con from 3.49015e-005 to 3.49085e-005
Heightened Def Con from 3.49131e-005 to 3.49191e-005
Heightened Def Con from 3.49258e-005 to 3.49378e-005
Heightened Def Con from 3.49388e-005 to 3.49488e-005
Heightened Def Con from 3.49504e-005 to 3.49539e-005
Heightened Def Con from 3.49594e-005 to 3.49664e-005
Heightened Def Con from 3.4969e-005 to 3.49694e-005
Heightened Def Con from 3.49696e-005 to 3.49766e-005
Heightened Def Con from 3.49781e-005 to 3.49816e-005
Heightened Def Con from 3.49859e-005 to 3.4994e-005
Heightened Def Con from 3.49946e-005 to 3.50028e-005
Heightened Def Con from 3.50039e-005 to 3.50053e-005
Heightened Def Con from 3.50054e-005 to 3.50124e-005
Heightened Def Con from 3.50138e-005 to 3.50218e-005
Heightened Def Con from 3.5024e-005 to 3.5032e-005
Heightened Def Con from 3.50337e-005 to 3.50417e-005
Heightened Def Con from 3.50426e-005 to 3.50508e-005
Heightened Def Con from 3.50518e-005 to 3.50528e-005
Heightened Def Con from 3.50528e-005 to 3.50531e-005
Heightened Def Con from 3.50531e-005 to 3.50631e-005
Heightened Def Con from 3.50645e-005 to 3.50649e-005
Heightened Def Con from 3.50652e-005 to 3.50657e-005
Heightened Def Con from 3.50658e-005 to 3.50664e-005
Heightened Def Con from 3.5067e-005 to 3.5077e-005
Heightened Def Con from 3.50778e-005 to 3.50869e-005
Heightened Def Con from 3.50875e-005 to 3.50936e-005
Heightened Def Con from 3.50944e-005 to 3.51004e-005
Heightened Def Con from 3.51025e-005 to 3.51105e-005
Heightened Def Con from 3.51128e-005 to 3.51138e-005
Heightened Def Con from 3.51138e-005 to 3.5114e-005
Heightened Def Con from 3.5114e-005 to 3.512e-005
Heightened Def Con from 3.51273e-005 to 3.51333e-005
Heightened Def Con from 3.51376e-005 to 3.51436e-005
Heightened Def Con from 3.51461e-005 to 3.51543e-005
Heightened Def Con from 3.51554e-005 to 3.51566e-005
Heightened Def Con from 3.51568e-005 to 3.51638e-005
Heightened Def Con from 3.51681e-005 to 3.51751e-005
Heightened Def Con from 3.51794e-005 to 3.51829e-005
Heightened Def Con from 3.51886e-005 to 3.51956e-005
Heightened Def Con from 3.51973e-005 to 3.51987e-005
Heightened Def Con from 3.51988e-005 to 3.52023e-005
Heightened Def Con from 3.52062e-005 to 3.52122e-005
Heightened Def Con from 3.5215e-005 to 3.5222e-005
Heightened Def Con from 3.52228e-005 to 3.52288e-005
Heightened Def Con from 3.52315e-005 to 3.52375e-005
Heightened Def Con from 3.52383e-005 to 3.52473e-005
Heightened Def Con from 3.5249e-005 to 3.5255e-005
Heightened Def Con from 3.52606e-005 to 3.52611e-005
Heightened Def Con from 3.52616e-005 to 3.52676e-005
Heightened Def Con from 3.53014e-005 to 3.53025e-005
Heightened Def Con from 3.53026e-005 to 3.53028e-005
Heightened Def Con from 3.53028e-005 to 3.53048e-005
Heightened Def Con from 3.53048e-005 to 3.5312e-005
Heightened Def Con from 3.5313e-005 to 3.53135e-005
Heightened Def Con from 3.53136e-005 to 3.53169e-005
Heightened Def Con from 3.5317e-005 to 3.53221e-005
Heightened Def Con from 3.53221e-005 to 3.53291e-005
Heightened Def Con from 3.53617e-005 to 3.53687e-005
Heightened Def Con from 3.53714e-005 to 3.53776e-005
Heightened Def Con from 3.53781e-005 to 3.53851e-005
Heightened Def Con from 3.5387e-005 to 3.5393e-005
Heightened Def Con from 3.54243e-005 to 3.54254e-005
Heightened Def Con from 3.54254e-005 to 3.54324e-005
Heightened Def Con from 3.54353e-005 to 3.54388e-005
Heightened Def Con from 3.54407e-005 to 3.54478e-005
Heightened Def Con from 3.54481e-005 to 3.54541e-005
Heightened Def Con from 3.54595e-005 to 3.54665e-005
Heightened Def Con from 3.54764e-005 to 3.54824e-005
Heightened Def Con from 3.5488e-005 to 3.5494e-005
Heightened Def Con from 3.54961e-005 to 3.55021e-005
Heightened Def Con from 3.55068e-005 to 3.55082e-005
Heightened Def Con from 3.55085e-005 to 3.55145e-005
Heightened Def Con from 3.55193e-005 to 3.55253e-005
Heightened Def Con from 3.55291e-005 to 3.55352e-005
Heightened Def Con from 3.55363e-005 to 3.55376e-005
Heightened Def Con from 3.55379e-005 to 3.55469e-005
Heightened Def Con from 3.55484e-005 to 3.55496e-005
Heightened Def Con from 3.55496e-005 to 3.55556e-005
Heightened Def Con from 3.55603e-005 to 3.55638e-005
Heightened Def Con from 3.557e-005 to 3.55711e-005
Heightened Def Con from 3.55711e-005 to 3.55781e-005
Heightened Def Con from 3.55806e-005 to 3.55877e-005
Heightened Def Con from 3.55887e-005 to 3.55897e-005
Heightened Def Con from 3.55897e-005 to 3.559e-005
Heightened Def Con from 3.559e-005 to 3.5597e-005
Heightened Def Con from 3.56006e-005 to 3.5602e-005
Heightened Def Con from 3.56023e-005 to 3.56093e-005
Heightened Def Con from 3.56128e-005 to 3.56198e-005
Heightened Def Con from 3.56219e-005 to 3.563e-005
Heightened Def Con from 3.56308e-005 to 3.56379e-005
Heightened Def Con from 3.56393e-005 to 3.56397e-005
Heightened Def Con from 3.56398e-005 to 3.56458e-005
Heightened Def Con from 3.5648e-005 to 3.56571e-005
Heightened Def Con from 3.56578e-005 to 3.56583e-005
Heightened Def Con from 3.56585e-005 to 3.56589e-005
Heightened Def Con from 3.5659e-005 to 3.5665e-005
Heightened Def Con from 3.56695e-005 to 3.56755e-005
Heightened Def Con from 3.5679e-005 to 3.56804e-005
Heightened Def Con from 3.56805e-005 to 3.56865e-005
Heightened Def Con from 3.56931e-005 to 3.56991e-005
Heightened Def Con from 3.57042e-005 to 3.57124e-005
Heightened Def Con from 3.57131e-005 to 3.57212e-005
Heightened Def Con from 3.57218e-005 to 3.5723e-005
Heightened Def Con from 3.57231e-005 to 3.57322e-005
Heightened Def Con from 3.57332e-005 to 3.57412e-005
Heightened Def Con from 3.57421e-005 to 3.57435e-005
Heightened Def Con from 3.57438e-005 to 3.57498e-005
Heightened Def Con from 3.57553e-005 to 3.57633e-005
Heightened Def Con from 3.57658e-005 to 3.57729e-005
Heightened Def Con from 3.5774e-005 to 3.57754e-005
Heightened Def Con from 3.57755e-005 to 3.5779e-005
Heightened Def Con from 3.57834e-005 to 3.57848e-005
Heightened Def Con from 3.5785e-005 to 3.5794e-005
Heightened Def Con from 3.57952e-005 to 3.57962e-005
Heightened Def Con from 3.57962e-005 to 3.57964e-005
Heightened Def Con from 3.57964e-005 to 3.58054e-005
Heightened Def Con from 3.58073e-005 to 3.58153e-005
Heightened Def Con from 3.58163e-005 to 3.58174e-005
Heightened Def Con from 3.58176e-005 to 3.58267e-005
Heightened Def Con from 3.58275e-005 to 3.5828e-005
Heightened Def Con from 3.58282e-005 to 3.58285e-005
Heightened Def Con from 3.58286e-005 to 3.58346e-005
Heightened Def Con from 3.58375e-005 to 3.58435e-005
Heightened Def Con from 3.58462e-005 to 3.58522e-005
Heightened Def Con from 3.58541e-005 to 3.58601e-005
Heightened Def Con from 3.58649e-005 to 3.5874e-005
Heightened Def Con from 3.58755e-005 to 3.58815e-005
Heightened Def Con from 3.58861e-005 to 3.58871e-005
Heightened Def Con from 3.58871e-005 to 3.58906e-005
Heightened Def Con from 3.59227e-005 to 3.59229e-005
Heightened Def Con from 3.59229e-005 to 3.59309e-005
Heightened Def Con from 3.59323e-005 to 3.59358e-005
Heightened Def Con from 3.59361e-005 to 3.59421e-005
Heightened Def Con from 3.59423e-005 to 3.59493e-005
Heightened Def Con from 3.59801e-005 to 3.59861e-005
Heightened Def Con from 3.59903e-005 to 3.59964e-005
Heightened Def Con from 3.59975e-005 to 3.60045e-005
Heightened Def Con from 3.60074e-005 to 3.60134e-005
Heightened Def Con from 3.60211e-005 to 3.60271e-005
Heightened Def Con from 3.60376e-005 to 3.60436e-005
Heightened Def Con from 3.60484e-005 to 3.60495e-005
Heightened Def Con from 3.60496e-005 to 3.60556e-005
Heightened Def Con from 3.60587e-005 to 3.60668e-005
Heightened Def Con from 3.60683e-005 to 3.60754e-005
Heightened Def Con from 3.60767e-005 to 3.60847e-005
Heightened Def Con from 3.60855e-005 to 3.60936e-005
Heightened Def Con from 3.60943e-005 to 3.61014e-005
Heightened Def Con from 3.61028e-005 to 3.61042e-005
Heightened Def Con from 3.61043e-005 to 3.61135e-005
Heightened Def Con from 3.61146e-005 to 3.61157e-005
Heightened Def Con from 3.61158e-005 to 3.61249e-005
Heightened Def Con from 3.61259e-005 to 3.61319e-005
Heightened Def Con from 3.61347e-005 to 3.61407e-005
Heightened Def Con from 3.61436e-005 to 3.61496e-005
Heightened Def Con from 3.61539e-005 to 3.61599e-005
Heightened Def Con from 3.6166e-005 to 3.6173e-005
Heightened Def Con from 3.61782e-005 to 3.61793e-005
Heightened Def Con from 3.61794e-005 to 3.61864e-005
Heightened Def Con from 3.61908e-005 to 3.61943e-005
Heightened Def Con from 3.62007e-005 to 3.62042e-005
Heightened Def Con from 3.62092e-005 to 3.62127e-005
Heightened Def Con from 3.62167e-005 to 3.62178e-005
Heightened Def Con from 3.62178e-005 to 3.62248e-005
Heightened Def Con from 3.62265e-005 to 3.62326e-005
Heightened Def Con from 3.62338e-005 to 3.62409e-005
Heightened Def Con from 3.62424e-005 to 3.62437e-005
Heightened Def Con from 3.62439e-005 to 3.6252e-005
Heightened Def Con from 3.62534e-005 to 3.62545e-005
Heightened Def Con from 3.62548e-005 to 3.62648e-005
Heightened Def Con from 3.62662e-005 to 3.62742e-005
Heightened Def Con from 3.62769e-005 to 3.6285e-005
Heightened Def Con from 3.62864e-005 to 3.62924e-005
Heightened Def Con from 3.62943e-005 to 3.62947e-005
Heightened Def Con from 3.62948e-005 to 3.63018e-005
Heightened Def Con from 3.63034e-005 to 3.63094e-005
Heightened Def Con from 3.63122e-005 to 3.63223e-005
Heightened Def Con from 3.63227e-005 to 3.63297e-005
Heightened Def Con from 3.63335e-005 to 3.63435e-005
Heightened Def Con from 3.63459e-005 to 3.63549e-005
Heightened Def Con from 3.63567e-005 to 3.63579e-005
Heightened Def Con from 3.63579e-005 to 3.63659e-005
Heightened Def Con from 3.63674e-005 to 3.63685e-005
Heightened Def Con from 3.63685e-005 to 3.6372e-005
Heightened Def Con from 3.63773e-005 to 3.63787e-005
Heightened Def Con from 3.63789e-005 to 3.63794e-005
Heightened Def Con from 3.63795e-005 to 3.6383e-005
Heightened Def Con from 3.63898e-005 to 3.63933e-005
Heightened Def Con from 3.63978e-005 to 3.63989e-005
Heightened Def Con from 3.63991e-005 to 3.64051e-005
Heightened Def Con from 3.64079e-005 to 3.64151e-005
